ID,Name,Sex,Team,NOC,Year
39069,Daniel Gaudet,M,Canada,CAN,1984
39069,Daniel Gaudet,M,Canada,CAN,1984
39069,Daniel Gaudet,M,Canada,CAN,1984
39069,Daniel Gaudet,M,Canada,CAN,1984
39856,Witold Gesing,M,Canada,CAN,1984
40183,"Edward ""Ted"" Gibson",M,Canada,CAN,1984
40366,"Joanell ""Joanie"" Gillingham (-Storm)",F,Canada,CAN,1984
40443,Nathalie Gingras,F,Canada,CAN,1984
40712,"Jeffrey ""Jeff"" Glass",M,Canada,CAN,1984
41718,"Kenneth ""Ken"" Goodwin",M,Canada,CAN,1984
41818,Wayne Gordon,M,Canada,CAN,1984
41960,"Donald Alexander ""Sandy"" Goss",M,Canada,CAN,1984
41960,"Donald Alexander ""Sandy"" Goss",M,Canada,CAN,1984
41960,"Donald Alexander ""Sandy"" Goss",M,Canada,CAN,1984
41960,"Donald Alexander ""Sandy"" Goss",M,Canada,CAN,1984
42270,Hugh Graham,M,Canada,CAN,1984
42270,Hugh Graham,M,Canada,CAN,1984
42474,Paul Gratton,M,Canada,CAN,1984
42496,Eric Graveline,M,Canada,CAN,1984
42519,"Robert ""Bob"" Gray",M,Canada,CAN,1984
42527,"Gerard ""Gerry"" Gray",M,Canada,CAN,1984
42896,Martha Griggs,F,Canada,CAN,1984
42896,Martha Griggs,F,Canada,CAN,1984
43179,"George Gross, Jr.",M,Canada,CAN,1984
43478,Lucie Guay,F,Canada,CAN,1984
43478,Lucie Guay,F,Canada,CAN,1984
43761,"Thomas ""Tom"" Guinn",M,Canada,CAN,1984
44076,Lloyd Guss,M,Canada,CAN,1984
45218,Sharon Hambrook (-Boreyko),F,Canada,CAN,1984
45218,Sharon Hambrook (-Boreyko),F,Canada,CAN,1984
45275,"Douglas ""Doug"" Hamilton",M,Canada,CAN,1984
45836,Christilot Hanson-Boylen,F,Canada,CAN,1984
45836,Christilot Hanson-Boylen,F,Canada,CAN,1984
45947,"Victoria ""Vicki"" Harber (-Stenerson)",F,Canada,CAN,1984
46099,"Curtis Melvin ""Curt"" Harnett",M,Canada,CAN,1984
46364,Pierre Harvey,M,Canada,CAN,1984
46364,Pierre Harvey,M,Canada,CAN,1984
46563,John Hatch,M,Canada,CAN,1984
47668,"Cameron John ""Cam"" Henning",M,Canada,CAN,1984
47834,"Gordon ""Gord"" Herbert",M,Canada,CAN,1984
48351,Karen Hewlett,F,Canada,CAN,1984
48407,Blair Hicken,M,Canada,CAN,1984
48407,Blair Hicken,M,Canada,CAN,1984
48683,"Douglas ""Doug"" Hinds",M,Canada,CAN,1984
48683,"Douglas ""Doug"" Hinds",M,Canada,CAN,1984
48689,Sterling Dale Hinds,M,Canada,CAN,1984
48855,Monica Joan Hitchcock,F,Canada,CAN,1984
48895,"William Kipling ""Kip"" Hladky",M,Canada,CAN,1984
48959,Glenn Hoag,M,Canada,CAN,1984
49418,"Susan ""Sue"" Holloway (-Joy)",F,Canada,CAN,1984
49418,"Susan ""Sue"" Holloway (-Joy)",F,Canada,CAN,1984
49499,"Lawrence ""Larry"" Holmes",M,Canada,CAN,1984
49500,"Marcus ""Mark"" Holmes",M,Canada,CAN,1984
49795,Simon Edward Charles Hoogewerf,M,Canada,CAN,1984
49949,Blair James H. Horn,M,Canada,CAN,1984
50033,Jill Horstead,F,Canada,CAN,1984
50237,John Houlding,M,Canada,CAN,1984
50375,Mark Howkins,M,Canada,CAN,1984
50682,"Deborah ""Debbie"" Huband",F,Canada,CAN,1984
50830,Sylvain Huet,M,Canada,CAN,1984
50880,"Michael ""Mike"" Hughes",M,Canada,CAN,1984
52268,Carmen Ionescu,F,Canada,CAN,1984
52268,Carmen Ionescu,F,Canada,CAN,1984
52374,"Donald ""Don"" Irvine",M,Canada,CAN,1984
53502,Paul John James,M,Canada,CAN,1984
53665,Louis Jani,M,Canada,CAN,1984
55036,Marcel Jobin,M,Canada,CAN,1984
55036,Marcel Jobin,M,Canada,CAN,1984
55335,"Benjamin Sinclair ""Ben"" Johnson, Jr.",M,Canada,CAN,1984
55335,"Benjamin Sinclair ""Ben"" Johnson, Jr.",M,Canada,CAN,1984
55358,David Leslie Johnson,M,Canada,CAN,1984
55642,"David ""Dave"" Jones",M,Canada,CAN,1984
55745,"Thomas ""Tom"" Jones",M,Canada,CAN,1984
56212,"Alexander ""Alex"" Juhasz",M,Canada,CAN,1984
56813,John Kalbhenn,M,Canada,CAN,1984
56917,Garry Kallos,M,Canada,CAN,1984
58279,Gerald Franois Kazanowski,M,Canada,CAN,1984
